atom_count_C,atom_count_N,atom_count_O,atom_count_S,atom_count_P,atom_count_F,atom_count_Cl,atom_count_Br,atom_count_I,atom_count_B,motif_count_amide,motif_count_amine,motif_count_hydroxyl,motif_count_carboxyl,motif_count_aromatic_ring,motif_count_halogen,motif_count_sulfonamide,motif_count_hetero5_ring,motif_count_hetero6_ring,num_atoms,num_bonds,tpsa,logp,hbd,hba,rot_bonds,ring_count
16.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,23.0,25.0,77.42,0.6283,1.0,3.0,2.0,3.0
28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,32.0,35.0,64.33,5.00478,1.0,3.0,7.0,4.0
22.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,35.0,181.62,-0.5042,6.0,9.0,2.0,4.0
76.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,7.0,7.0,5.0,0.0,0.0,3.0,0.0,107.0,114.0,509.91,3.438,23.0,20.0,50.0,8.0
27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,31.0,34.0,43.78,4.0848,1.0,3.0,7.0,4.0
19.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,27.0,31.0,101.45,1.7422,2.0,6.0,3.0,5.0
27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,33.0,37.0,60.08,4.9355,2.0,5.0,7.0,5.0
28.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,37.0,42.0,119.85,3.15872,2.0,8.0,4.0,6.0
92.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,0.0,3.0,0.0,155.0,157.0,1066.6,-7.34056,44.0,41.0,90.0,3.0
8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,16.0,17.0,123.49,-2.1388,3.0,8.0,2.0,2.0
83.0,37.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,9.0,9.0,1.0,0.0,0.0,2.0,0.0,140.0,142.0,985.92,-8.56918,46.0,35.0,83.0,3.0
18.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,29.0,30.0,107.26,2.87958,2.0,5.0,5.0,2.0
18.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,34.0,37.0,172.46,-0.6532,3.0,13.0,10.0,4.0
22.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,30.0,32.0,99.18,1.5955,2.0,6.0,8.0,3.0
205.0,59.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,34.0,28.0,4.0,0.0,0.0,5.0,0.0,334.0,342.0,2039.66,-14.96969,95.0,92.0,194.0,9.0
22.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,36.0,201.85,-1.4002,7.0,10.0,2.0,4.0
15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,21.0,32.34,3.8203,1.0,2.0,1.0,3.0
22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,28.0,32.0,54.04,2.2549,1.0,5.0,3.0,5.0
21.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,28.0,81.7,2.9093,1.0,5.0,7.0,2.0
44.0,11.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,5.0,2.0,0.0,0.0,2.0,0.0,69.0,71.0,388.73,-1.1422,18.0,18.0,35.0,3.0
26.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,33.0,35.0,59.08,4.3128,0.0,5.0,9.0,4.0
132.0,34.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,23.0,18.0,2.0,0.0,0.0,4.0,0.0,214.0,218.0,1241.64,-8.2114,60.0,62.0,125.0,5.0
27.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,34.0,37.0,59.39,5.77612,1.0,5.0,9.0,4.0
12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,15.0,22.0,2.14592,0.0,2.0,1.0,2.0
16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,20.0,3.24,4.6394,0.0,2.0,2.0,3.0
20.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,25.0,29.0,40.8,3.0963,0.0,4.0,2.0,5.0
9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,15.0,48.39,0.0696,0.0,6.0,3.0,1.0
19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,23.0,12.47,3.9624,0.0,2.0,3.0,3.0
52.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,332.4,1.5663,6.0,18.0,7.0,1.0
12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,16.0,18.0,33.73,0.8674,1.0,4.0,1.0,3.0
18.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,26.0,28.0,42.13,0.627,1.0,2.0,6.0,3.0
51.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,81.0,82.0,502.41,-3.5549,21.0,22.0,45.0,2.0
187.0,48.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,30.0,25.0,5.0,0.0,0.0,1.0,0.0,299.0,304.0,1774.17,-9.65843,83.0,83.0,182.0,6.0
14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,19.0,21.0,58.8,1.5132,1.0,4.0,1.0,3.0
9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,13.0,14.0,33.12,3.2472,1.0,2.0,0.0,2.0
14.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,19.0,20.0,49.33,4.3641,2.0,2.0,4.0,2.0
10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,15.0,12.47,1.5602,0.0,3.0,0.0,4.0
16.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,24.0,109.19,0.51612,2.0,8.0,9.0,1.0
128.0,45.0,36.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,7.0,2.0,1.0,0.0,3.0,0.0,5.0,0.0,213.0,215.0,1315.8,-15.02939,43.0,41.0,95.0,4.0
8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,70.42,0.40042,2.0,4.0,2.0,1.0
18.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,25.0,28.0,51.14,3.89004,0.0,6.0,3.0,4.0
25.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,36.0,39.0,122.21,2.8275,2.0,8.0,11.0,4.0
44.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,0.0,0.0,3.0,0.0,64.0,69.0,327.72,0.781,14.0,13.0,26.0,6.0
14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,19.0,52.6,2.6154,0.0,4.0,2.0,2.0
12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,26.02,2.6941,1.0,1.0,0.0,4.0
18.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,28.0,32.0,109.92,2.51364,2.0,9.0,3.0,5.0
23.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,29.0,33.0,77.24,4.2842,1.0,5.0,5.0,5.0
21.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,28.0,31.0,55.2,2.93392,0.0,6.0,5.0,4.0
16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,19.0,22.0,25.84,2.8901,1.0,1.0,0.0,4.0
58.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,8.0,0.0,0.0,0.0,3.0,0.0,88.0,90.0,487.46,0.0791,18.0,21.0,46.0,3.0
21.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,26.0,28.0,35.53,6.1133,0.0,3.0,6.0,3.0
19.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,30.0,32.0,101.21,3.83502,2.0,5.0,4.0,3.0
161.0,72.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,23.0,22.0,1.0,0.0,0.0,4.0,0.0,285.0,288.0,2080.59,-21.03763,97.0,76.0,176.0,4.0
11.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,22.0,23.0,123.33,0.2815,3.0,5.0,4.0,2.0
16.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,23.0,25.0,88.1,2.59674,2.0,5.0,4.0,3.0
56.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,8.0,1.0,0.0,0.0,3.0,0.0,90.0,93.0,558.6,-3.65583,23.0,23.0,45.0,4.0
8.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,18.0,19.0,136.38,-0.4397,3.0,7.0,5.0,2.0
48.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,76.0,77.0,509.87,-3.58846,22.0,18.0,41.0,2.0
18.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,34.0,36.0,268.68,-7.5714,11.0,16.0,8.0,3.0
18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,24.0,26.79,2.9763,0.0,3.0,3.0,3.0
12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,16.0,24.39,3.20824,1.0,3.0,1.0,2.0
21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,30.0,70.0,2.0816,2.0,5.0,2.0,5.0
20.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,31.0,33.0,191.26,0.6664,6.0,6.0,9.0,3.0
10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,17.0,19.0,88.83,0.18302,1.0,6.0,1.0,3.0
24.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,32.0,35.0,91.48,3.0676,3.0,5.0,6.0,4.0
45.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,69.0,70.0,404.96,-1.25223,17.0,16.0,37.0,2.0
21.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,32.0,36.0,109.13,2.63982,1.0,9.0,4.0,5.0
48.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,6.0,67.0,75.0,241.91,3.1068,5.0,19.0,9.0,9.0
23.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,30.0,33.0,73.44,5.8734,1.0,5.0,6.0,4.0
34.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,44.0,51.0,114.45,1.5581,3.0,7.0,4.0,8.0
37.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,50.0,53.0,145.78,5.9052,4.0,9.0,17.0,4.0
16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,23.0,63.61,1.6708,2.0,5.0,5.0,3.0
18.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,36.0,39.0,214.96,-1.6113,4.0,14.0,8.0,4.0
13.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,24.0,102.83,1.0644,2.0,5.0,1.0,3.0
33.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,41.0,44.0,111.79,6.3136,4.0,5.0,12.0,4.0
22.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,33.0,158.15,1.26504,5.0,8.0,1.0,4.0
11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,16.0,44.12,1.1618,0.0,4.0,3.0,2.0
23.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,97.41,1.7495,1.0,8.0,10.0,3.0
21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,33.0,36.0,210.51,-0.5389,8.0,12.0,4.0,4.0
23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,30.0,34.0,70.93,3.3222,0.0,7.0,4.0,5.0
118.0,31.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,17.0,15.0,2.0,0.0,0.0,1.0,0.0,184.0,186.0,1077.66,-4.3116,48.0,49.0,115.0,3.0
20.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,27.0,63.24,3.9793,1.0,4.0,8.0,2.0
16.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,25.0,28.0,109.92,1.29894,2.0,8.0,3.0,4.0
16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,22.0,45.33,1.96282,1.0,3.0,3.0,3.0
23.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,36.0,39.0,156.43,-0.2403,3.0,7.0,6.0,4.0
9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,14.0,58.29,1.8586,2.0,4.0,3.0,1.0
23.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,31.0,35.0,84.39,3.08132,1.0,7.0,4.0,5.0
18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,22.0,24.0,40.62,3.3977,0.0,2.0,4.0,3.0
54.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,7.0,2.0,0.0,0.0,2.0,0.0,85.0,88.0,503.03,-3.00383,20.0,21.0,44.0,4.0
22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,28.0,30.0,63.1,4.30062,0.0,4.0,6.0,3.0
16.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,28.0,31.0,128.28,0.9396,3.0,8.0,7.0,4.0
23.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,34.0,95.94,2.9719,2.0,7.0,10.0,3.0
29.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,37.0,43.0,90.85,3.3664,0.0,8.0,4.0,7.0
75.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,10.0,2.0,0.0,0.0,4.0,0.0,113.0,118.0,617.1,-0.9858,25.0,27.0,57.0,6.0
68.0,8.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,1.0,102.0,113.0,504.47,2.84052,18.0,25.0,5.0,14.0
19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,25.0,46.53,2.4563,1.0,3.0,4.0,3.0
17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,21.0,23.0,36.44,2.0396,0.0,3.0,3.0,3.0
29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,36.0,40.54,5.4065,1.0,3.0,2.0,5.0
11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,18.0,19.0,98.22,1.67444,2.0,5.0,3.0,2.0
11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,16.0,17.0,78.61,0.8914,2.0,3.0,3.0,2.0
46.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,60.0,68.0,173.57,0.6833,5.0,10.0,8.0,9.0
22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,37.3,4.0487,1.0,2.0,1.0,4.0
22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,30.0,34.0,92.68,2.4092,1.0,8.0,4.0,5.0
105.0,40.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,15.0,13.0,0.0,0.0,0.0,4.0,0.0,176.0,177.0,1178.08,-9.21182,53.0,47.0,109.0,2.0
18.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,25.0,27.0,82.19,4.8248,3.0,2.0,4.0,3.0
18.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,26.0,29.0,67.59,2.5839,1.0,5.0,5.0,4.0
14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,19.0,72.8,0.2543,3.0,4.0,3.0,1.0
21.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,28.0,30.0,87.66,2.93582,3.0,4.0,4.0,3.0
14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,21.0,92.86,0.5636,2.0,5.0,5.0,2.0
52.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,83.0,85.0,524.39,-2.72546,22.0,20.0,44.0,3.0
129.0,32.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,23.0,19.0,2.0,0.0,0.0,2.0,0.0,210.0,213.0,1216.04,-7.8407,59.0,61.0,123.0,4.0
21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,29.0,59.06,2.233,1.0,4.0,7.0,4.0
16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,20.0,45.4,3.4167,2.0,3.0,4.0,2.0
32.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,38.0,43.0,78.09,6.50732,2.0,3.0,4.0,6.0
15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,22.0,68.82,1.1942,2.0,5.0,5.0,2.0
29.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,49.0,50.0,287.35,-2.2369,13.0,15.0,23.0,2.0
114.0,30.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,15.0,13.0,3.0,0.0,0.0,2.0,0.0,174.0,177.0,991.89,-3.9561,44.0,45.0,108.0,4.0
14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,21.0,22.0,82.17,0.5096,2.0,5.0,6.0,2.0
28.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,32.0,37.0,38.05,5.5578,1.0,3.0,1.0,6.0
14.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,19.0,20.0,41.57,1.7921,1.0,3.0,5.0,2.0
136.0,36.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,23.0,18.0,3.0,0.0,0.0,3.0,0.0,220.0,225.0,1280.27,-10.0323,62.0,65.0,130.0,6.0
3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,70.06,-0.0911,2.0,2.0,1.0,1.0
23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,34.0,37.0,173.71,2.1145,3.0,9.0,8.0,4.0
19.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,28.0,30.0,111.83,1.3507,2.0,8.0,8.0,3.0
19.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,33.0,36.0,160.1,1.29272,3.0,11.0,7.0,4.0
15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,21.0,49.33,1.6995,0.0,4.0,5.0,2.0
